login_id,user_id,timestamp,login_hour,is_new_device,device,device_type,browser,country,is_new_country,location_change,ip_risk_score,failed_login_attempts,time_since_last_login_hrs,login_frequency_per_day,historical_behavior_score,risk_score,risk_level,required_action,is_first_login
L000174,U00754,2026-01-01 19:37:44,12,0,Linux-Laptop,Linux,Chrome,US,0,0,0.224,1,0.0,1.36,0.5,0.1236,Low,Allow,1
L000175,U00514,2026-01-01 19:44:33,19,0,Android-Phone,Android,Chrome,IN,0,0,0.053,1,0.0,0.66,0.5,0.0852,Low,Allow,1
L000176,U00126,2026-01-01 19:49:18,17,0,Android-Phone,Android,Chrome,US,0,0,0.855,0,0.0,11.04,0.5,0.2721,Medium,OTP,1
L000177,U00615,2026-01-01 19:50:01,9,0,iPhone,iOS,Safari,IN,0,0,0.14,3,0.0,1.7,0.5,0.149,Low,Allow,1
L000178,U00281,2026-01-01 19:52:44,21,0,Android-Tablet,Android,Chrome,CA,0,0,0.198,0,7.7,3.43,0.58,0.0873,Low,Allow,0
L000179,U00279,2026-01-01 19:52:54,8,0,MacBook,MacOS,Chrome,CA,0,0,0.222,0,0.0,19.68,0.5,0.188,Low,Allow,1
L000180,U00181,2026-01-01 19:53:19,13,0,MacBook,MacOS,Firefox,IN,0,0,0.124,1,0.0,2.74,0.5,0.1198,Low,Allow,1
L000181,U00016,2026-01-01 19:57:10,19,0,Windows-Laptop,Windows,Chrome,BR,1,1,0.24,0,3.23,0.74,0.705,0.2879,Medium,OTP,0
L000182,U00423,2026-01-01 20:01:38,8,0,iPhone,iOS,Chrome,IN,0,0,0.202,0,0.0,1.94,0.5,0.0888,Low,Allow,1
L000183,U00563,2026-01-01 20:02:52,14,0,iPhone,iOS,Chrome,IN,0,0,0.149,0,0.0,1.79,0.5,0.0936,Low,Allow,1
L000184,U00243,2026-01-01 20:03:17,10,0,Android-Tablet,Android,Chrome,IN,0,0,0.108,0,0.0,2.02,0.5,0.0866,Low,Allow,1
L000185,U00675,2026-01-01 20:06:32,11,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.157,1,0.0,0.58,0.5,0.1012,Low,Allow,1
L000186,U00135,2026-01-01 20:07:50,17,0,MacBook,MacOS,Firefox,CA,0,0,0.096,0,0.0,1.44,0.5,0.0842,Low,Allow,1
L000187,U00607,2026-01-01 20:10:24,12,0,Android-Tablet,Android,Firefox,AE,0,0,0.088,1,0.0,2.88,0.5,0.0931,Low,Allow,1
L000188,U00264,2026-01-01 20:16:05,17,0,Linux-Laptop,Linux,Chrome,US,0,0,0.943,0,0.0,4.06,0.5,0.2632,Medium,OTP,1
L000189,U00236,2026-01-01 20:17:49,17,0,Android-Phone,Android,Firefox,CA,0,0,0.169,1,0.0,7.16,0.5,0.1287,Low,Allow,1
L000190,U00729,2026-01-01 20:21:22,11,0,iPad,iOS,Safari,IN,0,0,0.043,0,0.0,4.99,0.5,0.0783,Low,Allow,1
L000191,U00270,2026-01-01 20:25:23,17,0,MacBook,MacOS,Firefox,GB,0,0,0.024,0,0.0,4.37,0.5,0.0724,Low,Allow,1
L000192,U00614,2026-01-01 20:31:36,18,0,iPhone,iOS,Chrome,IN,0,0,0.124,0,0.0,1.67,0.5,0.0781,Low,Allow,1
L000193,U00687,2026-01-01 20:36:27,15,0,iPhone,iOS,Safari,DE,0,0,0.021,1,0.0,3.54,0.5,0.102,Low,Allow,1
L000194,U00214,2026-01-01 20:38:02,10,0,MacBook,MacOS,Chrome,FR,0,0,0.1,1,0.0,3.8,0.5,0.0945,Low,Allow,1
L000195,U00453,2026-01-01 20:39:45,14,0,iPad,iOS,Chrome,GB,0,0,0.073,0,0.0,0.79,0.5,0.0747,Low,Allow,1
L000196,U00376,2026-01-01 20:41:02,18,0,Android-Tablet,Android,Chrome,IN,0,0,0.123,1,1.23,2.16,0.728,0.1458,Low,Allow,0
L000197,U00302,2026-01-01 20:44:40,11,0,Windows-Laptop,Windows,Chrome,NL,0,0,0.115,4,0.0,3.46,0.5,0.1735,Low,Allow,1
L000198,U00115,2026-01-01 20:49:03,19,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.109,0,0.0,3.04,0.5,0.1163,Low,Allow,1
L000199,U00387,2026-01-01 20:49:54,18,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.129,0,0.0,1.24,0.5,0.0727,Low,Allow,1
L000200,U00134,2026-01-01 20:56:56,13,0,iPad,iOS,Safari,AU,0,0,0.077,3,0.0,2.27,0.5,0.146,Low,Allow,1
L000201,U00039,2026-01-01 21:05:20,8,0,Android-Tablet,Android,Chrome,IN,0,0,0.144,2,0.0,3.33,0.5,0.1205,Low,Allow,1
L000202,U00390,2026-01-01 21:08:36,5,0,MacBook,MacOS,Chrome,IN,0,0,0.179,0,4.92,2.14,0.598,0.1169,Low,Allow,0
L000203,U00758,2026-01-01 21:10:02,10,0,MacBook,MacOS,Chrome,CA,0,0,0.002,2,0.0,2.69,0.5,0.0969,Low,Allow,1
L000204,U00210,2026-01-01 21:10:42,15,0,Android-Tablet,Android,Firefox,IN,0,0,0.102,0,11.59,2.77,0.659,0.0543,Low,Allow,0
L000205,U00223,2026-01-01 21:14:18,10,0,Windows-Laptop,Windows,Chrome,SG,0,0,0.053,4,0.0,0.97,0.5,0.1541,Low,Allow,1
L000206,U00055,2026-01-01 21:17:32,19,0,Windows-Laptop,Windows,Firefox,CA,0,0,0.804,0,0.0,2.57,0.5,0.2083,Low,Allow,1
L000207,U00703,2026-01-01 21:17:45,17,0,Android-Phone,Android,Firefox,IN,0,0,0.159,0,0.0,2.33,0.5,0.0841,Low,Allow,1
L000208,U00411,2026-01-01 21:18:01,3,0,Linux-Laptop,Linux,Chrome,AE,0,0,0.868,0,0.0,2.78,0.5,0.3186,Medium,OTP,1
L000209,U00781,2026-01-01 21:19:53,18,0,Android-Tablet,Android,Firefox,US,0,0,0.212,1,0.0,2.16,0.5,0.1317,Low,Allow,1
L000210,U00340,2026-01-01 21:22:14,9,0,Android-Phone,Android,Firefox,IN,0,0,0.051,1,3.42,1.96,0.736,0.0978,Low,Allow,0
L000211,U00311,2026-01-01 21:24:57,20,0,Windows-Laptop,Windows,Edge,IN,0,0,0.028,3,0.0,1.28,0.5,0.1433,Low,Allow,1
L000212,U00346,2026-01-01 21:25:14,12,0,iPad,iOS,Chrome,IN,0,0,0.078,0,0.0,3.34,0.5,0.0911,Low,Allow,1
L000213,U00653,2026-01-01 21:31:53,17,0,iPad,iOS,Safari,US,0,0,0.152,1,0.0,1.74,0.5,0.1066,Low,Allow,1
L000214,U00530,2026-01-01 21:31:54,20,0,Linux-Laptop,Linux,Chrome,US,0,0,0.239,0,0.0,6.24,0.5,0.1093,Low,Allow,1
L000215,U00568,2026-01-01 21:34:06,12,0,Android-Phone,Android,Firefox,IN,0,0,0.167,0,0.0,3.17,0.5,0.0926,Low,Allow,1
L000216,U00249,2026-01-01 21:34:41,21,0,Windows-Laptop,Windows,Chrome,US,1,1,0.046,0,6.51,3.3,0.665,0.2589,Medium,OTP,0
L000217,U00090,2026-01-01 21:37:17,17,0,iPad,iOS,Chrome,CA,0,0,0.039,1,0.0,5.33,0.5,0.0896,Low,Allow,1
L000218,U00506,2026-01-01 21:40:47,10,0,Linux-Laptop,Linux,Firefox,FR,0,0,0.093,6,0.0,9.63,0.5,0.2206,Low,Allow,1
L000219,U00548,2026-01-01 21:40:51,5,0,Android-Phone,Android,Firefox,IN,0,0,0.179,1,0.0,4.22,0.5,0.1542,Low,Allow,1
L000220,U00631,2026-01-01 21:46:35,20,0,iPhone,iOS,Chrome,RU,0,0,0.251,1,0.0,2.19,0.5,0.1201,Low,Allow,1
L000221,U00308,2026-01-01 21:46:41,14,0,iPad,iOS,Safari,AU,0,0,0.213,0,0.0,3.65,0.5,0.0894,Low,Allow,1
L000222,U00338,2026-01-01 21:52:30,9,0,MacBook,MacOS,Chrome,IN,0,0,0.152,2,0.0,3.01,0.5,0.1323,Low,Allow,1
L000223,U00439,2026-01-01 21:52:36,11,0,iPad,iOS,Safari,IN,0,0,0.049,1,5.89,2.7,0.701,0.043,Low,Allow,0
L000224,U00350,2026-01-01 21:54:53,18,0,Windows-Laptop,Windows,Edge,AU,0,0,0.281,1,0.0,2.25,0.5,0.1477,Low,Allow,1
L000225,U00306,2026-01-01 21:58:47,9,0,Windows-Laptop,Windows,Chrome,CA,0,0,0.114,0,0.0,7.52,0.5,0.0808,Low,Allow,1
L000226,U00470,2026-01-01 22:00:28,5,0,Android-Phone,Android,Chrome,RU,0,0,0.474,1,0.0,1.46,0.5,0.1845,Low,Allow,1
L000227,U00263,2026-01-01 22:02:50,23,0,Linux-Laptop,Linux,Chrome,NL,1,1,0.539,1,10.03,6.74,0.664,0.5027,High,MFA,0
L000228,U00594,2026-01-01 22:04:48,5,1,Windows-Laptop,Windows,Edge,GB,1,1,0.125,0,3.65,2.57,0.421,0.5104,High,MFA,0
L000229,U00580,2026-01-01 22:05:00,10,0,MacBook,MacOS,Safari,IN,0,0,0.052,0,0.0,4.18,0.5,0.0907,Low,Allow,1
L000230,U00180,2026-01-01 22:06:32,12,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.149,2,0.0,1.5,0.5,0.1289,Low,Allow,1
L000231,U00613,2026-01-01 22:08:34,15,0,iPhone,iOS,Safari,IN,0,0,0.069,1,0.0,4.19,0.5,0.1113,Low,Allow,1
L000232,U00051,2026-01-01 22:10:40,14,0,iPhone,iOS,Chrome,IN,0,0,0.092,0,0.0,2.91,0.5,0.071,Low,Allow,1
L000233,U00269,2026-01-01 22:14:06,14,0,iPhone,iOS,Chrome,IN,0,0,0.128,0,0.0,1.66,0.5,0.0725,Low,Allow,1
L000234,U00065,2026-01-01 22:14:35,15,0,iPad,iOS,Safari,IN,0,0,0.026,0,4.62,1.92,0.655,0.0802,Low,Allow,0
L000235,U00602,2026-01-01 22:14:59,19,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.175,0,0.0,2.46,0.5,0.0836,Low,Allow,1
L000236,U00756,2026-01-01 22:17:19,13,0,Android-Phone,Android,Firefox,AU,0,0,0.096,2,0.0,2.23,0.5,0.1398,Low,Allow,1
L000237,U00694,2026-01-01 22:18:13,11,0,Android-Phone,Android,Firefox,IN,0,0,0.138,1,0.0,2.45,0.5,0.1077,Low,Allow,1
L000238,U00681,2026-01-01 22:19:11,8,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.141,0,0.0,2.59,0.5,0.0815,Low,Allow,1
L000239,U00619,2026-01-01 22:21:13,10,0,Android-Tablet,Android,Firefox,IN,0,0,0.157,2,0.0,9.16,0.5,0.1354,Low,Allow,1
L000240,U00243,2026-01-01 22:21:50,8,1,MacBook,MacOS,Chrome,IN,0,0,0.042,1,2.31,2.86,0.67,0.1798,Low,Allow,0
L000241,U00203,2026-01-01 22:22:58,9,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.172,2,0.0,2.3,0.5,0.1356,Low,Allow,1
L000242,U00540,2026-01-01 22:26:43,14,0,Linux-Laptop,Linux,Chrome,US,0,0,0.003,0,0.0,3.86,0.5,0.0749,Low,Allow,1
L000243,U00520,2026-01-01 22:27:54,21,0,Android-Phone,Android,Chrome,IN,0,0,0.063,0,0.0,5.17,0.5,0.0759,Low,Allow,1
L000244,U00394,2026-01-01 22:28:08,17,0,Windows-Laptop,Windows,Chrome,AU,0,0,0.077,2,0.0,4.94,0.5,0.1307,Low,Allow,1
L000245,U00610,2026-01-01 22:29:16,19,0,iPhone,iOS,Chrome,IN,0,0,0.192,0,0.0,2.33,0.5,0.0942,Low,Allow,1
L000246,U00031,2026-01-01 22:30:36,6,0,iPad,iOS,Chrome,IN,0,0,0.184,1,0.0,0.6,0.5,0.134,Low,Allow,1
L000247,U00420,2026-01-01 22:30:56,15,0,iPhone,iOS,Safari,IN,0,0,0.117,1,0.0,1.97,0.5,0.0947,Low,Allow,1
L000248,U00290,2026-01-01 22:34:45,2,0,Android-Tablet,Android,Firefox,IN,0,0,0.151,0,5.35,2.44,0.714,0.1212,Low,Allow,0
L000249,U00400,2026-01-01 22:37:30,22,0,Android-Tablet,Android,Firefox,IN,0,0,0.128,4,0.0,1.32,0.5,0.2168,Low,Allow,1
L000250,U00381,2026-01-01 22:38:52,23,0,Android-Phone,Android,Chrome,SG,0,0,0.027,0,0.0,1.44,0.5,0.1238,Low,Allow,1
L000251,U00609,2026-01-01 22:42:20,10,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.05,0,10.82,6.5,0.654,0.073,Low,Allow,0
L000252,U00396,2026-01-01 22:43:39,16,0,iPhone,iOS,Chrome,RU,0,0,0.024,2,0.0,3.09,0.5,0.1031,Low,Allow,1
L000253,U00096,2026-01-01 22:44:09,9,0,Windows-Laptop,Windows,Firefox,JP,0,0,0.024,2,0.0,5.97,0.5,0.1173,Low,Allow,1
L000254,U00507,2026-01-01 22:44:40,16,0,Android-Tablet,Android,Firefox,US,0,0,0.137,0,0.0,3.8,0.5,0.0993,Low,Allow,1
L000255,U00316,2026-01-01 22:45:09,9,0,Android-Tablet,Android,Chrome,IN,0,0,0.073,0,0.0,2.99,0.5,0.0805,Low,Allow,1
L000256,U00195,2026-01-01 22:48:25,18,0,Windows-Laptop,Windows,Chrome,AE,0,0,0.118,0,0.0,1.06,0.5,0.0794,Low,Allow,1
L000257,U00217,2026-01-01 22:48:51,11,0,Android-Tablet,Android,Firefox,AU,0,0,0.352,0,0.0,1.76,0.5,0.1252,Low,Allow,1
L000258,U00122,2026-01-01 22:50:30,7,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.111,1,0.0,3.74,0.5,0.1235,Low,Allow,1
L000259,U00363,2026-01-01 22:54:48,19,0,Linux-Laptop,Linux,Chrome,US,0,0,0.144,1,0.0,6.6,0.5,0.1036,Low,Allow,1
L000260,U00493,2026-01-01 22:55:12,23,0,Linux-Laptop,Linux,Firefox,AE,0,0,0.128,3,0.0,3.28,0.5,0.1663,Low,Allow,1
L000261,U00725,2026-01-01 22:56:00,17,0,Linux-Laptop,Linux,Chrome,SG,0,0,0.192,1,0.0,2.51,0.5,0.1097,Low,Allow,1
L000262,U00322,2026-01-01 22:57:49,8,0,MacBook,MacOS,Firefox,GB,0,0,0.033,1,10.93,1.37,0.278,0.0869,Low,Allow,0
L000263,U00276,2026-01-01 22:58:14,16,0,Android-Tablet,Android,Firefox,US,0,0,0.35,1,0.0,2.1,0.5,0.158,Low,Allow,1
L000264,U00014,2026-01-01 23:01:04,14,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.123,2,0.0,3.29,0.5,0.1173,Low,Allow,1
L000265,U00744,2026-01-01 23:07:14,21,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.062,2,0.0,1.94,0.5,0.1461,Low,Allow,1
L000266,U00345,2026-01-01 23:10:02,18,0,iPhone,iOS,Chrome,IN,0,0,0.152,1,0.0,2.05,0.5,0.1121,Low,Allow,1
L000267,U00341,2026-01-01 23:12:01,7,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.191,0,0.0,5.47,0.5,0.0993,Low,Allow,1
L000268,U00780,2026-01-01 23:12:50,8,1,iPad,iOS,Safari,IN,1,1,0.029,0,12.45,3.79,0.661,0.4898,High,MFA,0
L000269,U00726,2026-01-01 23:17:36,13,0,Android-Tablet,Android,Chrome,IN,0,0,0.015,0,6.84,4.12,0.644,0.0717,Low,Allow,0
L000270,U00789,2026-01-01 23:19:55,19,0,Android-Phone,Android,Firefox,IN,0,0,0.028,0,11.14,1.84,0.73,0.0657,Low,Allow,0
L000271,U00046,2026-01-01 23:19:56,16,0,Android-Phone,Android,Chrome,AE,0,0,0.167,1,0.0,6.27,0.5,0.1345,Low,Allow,1
L000272,U00598,2026-01-01 23:20:45,16,0,MacBook,MacOS,Chrome,IN,0,0,0.126,2,0.0,3.35,0.5,0.1472,Low,Allow,1
L000273,U00349,2026-01-01 23:22:52,18,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.055,0,0.0,5.91,0.5,0.0971,Low,Allow,1
L000274,U00192,2026-01-01 23:23:09,12,0,Android-Phone,Android,Chrome,IN,0,0,0.194,2,0.0,5.23,0.5,0.1521,Low,Allow,1
L000275,U00774,2026-01-01 23:24:21,22,0,MacBook,MacOS,Chrome,DE,0,0,0.072,1,0.0,3.69,0.5,0.1123,Low,Allow,1
L000276,U00447,2026-01-01 23:24:41,8,0,iPad,iOS,Safari,AE,0,0,0.163,0,0.0,2.6,0.5,0.092,Low,Allow,1
L000277,U00330,2026-01-01 23:30:21,6,0,Android-Phone,Android,Firefox,IN,0,0,0.059,0,0.0,2.44,0.5,0.0717,Low,Allow,1
L000278,U00584,2026-01-01 23:30:48,13,0,MacBook,MacOS,Safari,IN,0,0,0.161,1,0.0,3.57,0.5,0.1128,Low,Allow,1
L000279,U00761,2026-01-01 23:31:04,5,0,Android-Tablet,Android,Chrome,IN,0,0,0.184,0,0.0,2.22,0.5,0.1301,Low,Allow,1
L000280,U00664,2026-01-01 23:31:26,10,0,Android-Phone,Android,Chrome,US,0,0,0.104,1,0.0,4.16,0.5,0.1198,Low,Allow,1
L000281,U00365,2026-01-01 23:35:45,6,0,Android-Tablet,Android,Firefox,IN,0,0,0.069,1,0.0,0.82,0.5,0.1039,Low,Allow,1
L000282,U00596,2026-01-01 23:36:40,10,0,Windows-Laptop,Windows,Firefox,CA,0,0,0.052,0,0.0,1.48,0.5,0.061,Low,Allow,1
L000283,U00085,2026-01-01 23:36:55,20,0,Linux-Laptop,Linux,Firefox,US,0,0,0.071,0,0.0,1.53,0.5,0.0642,Low,Allow,1
L000284,U00630,2026-01-01 23:39:07,16,0,Linux-Laptop,Linux,Firefox,SG,0,0,0.264,1,0.0,1.3,0.5,0.1243,Low,Allow,1
L000285,U00724,2026-01-01 23:39:19,17,0,Windows-Laptop,Windows,Chrome,DE,0,0,0.082,0,0.0,1.4,0.5,0.1086,Low,Allow,1
L000286,U00626,2026-01-01 23:40:19,15,0,Android-Phone,Android,Chrome,SG,0,0,0.124,0,16.24,1.73,0.678,0.0701,Low,Allow,0
L000287,U00671,2026-01-01 23:41:01,13,0,Android-Tablet,Android,Chrome,IN,0,0,0.055,0,0.0,3.64,0.5,0.0911,Low,Allow,1
L000288,U00794,2026-01-01 23:41:17,15,0,Windows-Laptop,Windows,Chrome,GB,0,0,0.154,0,0.0,0.98,0.5,0.0841,Low,Allow,1
L000289,U00667,2026-01-01 23:42:59,11,0,iPhone,iOS,Safari,SG,0,0,0.053,1,0.0,5.14,0.5,0.098,Low,Allow,1
L000290,U00571,2026-01-01 23:43:25,21,0,iPhone,iOS,Safari,IN,0,0,0.123,1,0.0,3.46,0.5,0.128,Low,Allow,1
L000291,U00550,2026-01-01 23:43:26,11,0,Android-Tablet,Android,Chrome,DE,0,0,0.32,1,10.21,6.1,0.672,0.139,Low,Allow,0
L000292,U00581,2026-01-01 23:45:57,16,0,Windows-Laptop,Windows,Edge,US,0,0,0.081,0,0.0,1.47,0.5,0.0806,Low,Allow,1
L000293,U00592,2026-01-01 23:50:12,12,0,iPad,iOS,Chrome,IN,0,0,0.26,0,0.0,1.39,0.5,0.1035,Low,Allow,1
L000294,U00266,2026-01-01 23:55:21,7,0,iPad,iOS,Chrome,IN,0,0,0.023,1,0.0,1.12,0.5,0.0769,Low,Allow,1
L000295,U00641,2026-01-01 23:56:26,8,0,Windows-Laptop,Windows,Edge,AE,0,0,0.006,1,8.91,2.85,0.688,0.0398,Low,Allow,0
L000296,U00501,2026-01-01 23:57:36,8,1,Android-Phone,Android,Firefox,RU,1,1,0.214,1,8.77,5.64,0.656,0.5575,High,MFA,0
L000297,U00373,2026-01-01 23:58:44,20,0,Linux-Laptop,Linux,Chrome,GB,0,0,0.271,1,0.0,5.76,0.5,0.1354,Low,Allow,1
L000298,U00194,2026-01-02 00:00:40,9,0,Linux-Laptop,Linux,Chrome,US,0,0,0.022,0,0.0,2.65,0.5,0.0834,Low,Allow,1
L000299,U00063,2026-01-02 00:04:09,11,0,iPad,iOS,Chrome,DE,0,0,0.285,0,0.0,11.99,0.5,0.1443,Low,Allow,1
L000300,U00125,2026-01-02 00:06:29,9,0,iPad,iOS,Safari,IN,0,0,0.257,0,0.0,1.51,0.5,0.098,Low,Allow,1
L000301,U00674,2026-01-02 00:07:52,23,0,iPhone,iOS,Safari,US,0,0,0.24,1,0.0,2.51,0.5,0.1621,Low,Allow,1
L000302,U00002,2026-01-02 00:15:43,15,0,Linux-Laptop,Linux,Chrome,CA,0,0,0.094,1,0.0,2.07,0.5,0.0968,Low,Allow,1
L000303,U00627,2026-01-02 00:23:59,17,0,Android-Tablet,Android,Firefox,IN,0,0,0.383,1,0.0,1.77,0.5,0.1493,Low,Allow,1
L000304,U00055,2026-01-02 00:24:08,2,0,Windows-Laptop,Windows,Edge,BR,1,1,0.1,0,3.11,12.76,0.241,0.5883,High,MFA,0
L000305,U00497,2026-01-02 00:24:26,18,0,Android-Phone,Android,Firefox,IN,0,0,0.083,0,0.0,2.03,0.5,0.0986,Low,Allow,1
L000306,U00435,2026-01-02 00:28:41,9,0,Linux-Laptop,Linux,Chrome,AE,0,0,0.075,0,0.0,3.23,0.5,0.0711,Low,Allow,1
L000307,U00070,2026-01-02 00:30:19,15,0,Android-Tablet,Android,Chrome,IN,0,0,0.18,0,6.33,3.13,0.628,0.065,Low,Allow,0
L000308,U00597,2026-01-02 00:30:22,14,0,iPad,iOS,Chrome,US,0,0,0.116,1,0.0,1.13,0.5,0.1006,Low,Allow,1
L000309,U00487,2026-01-02 00:31:21,6,0,iPhone,iOS,Safari,CA,0,0,0.176,0,0.0,1.72,0.5,0.1305,Low,Allow,1
L000310,U00391,2026-01-02 00:33:42,9,0,Android-Tablet,Android,Chrome,IN,0,0,0.096,0,0.0,2.31,0.5,0.0645,Low,Allow,1
L000311,U00490,2026-01-02 00:41:26,5,0,iPhone,iOS,Chrome,JP,0,0,0.244,0,0.0,6.35,0.5,0.132,Low,Allow,1
L000312,U00448,2026-01-02 00:41:56,12,0,Windows-Laptop,Windows,Firefox,DE,0,0,0.304,0,12.61,1.78,0.743,0.0858,Low,Allow,0
L000313,U00733,2026-01-02 00:45:24,9,0,Android-Phone,Android,Firefox,IN,0,0,0.047,0,0.0,4.87,0.5,0.1308,Low,Allow,1
L000314,U00318,2026-01-02 00:50:03,17,0,Windows-Laptop,Windows,Firefox,AE,0,0,0.275,1,0.0,2.65,0.5,0.1276,Low,Allow,1
L000315,U00216,2026-01-02 00:51:54,10,0,iPad,iOS,Safari,IN,0,0,0.085,1,0.0,2.62,0.5,0.0989,Low,Allow,1
L000316,U00364,2026-01-02 00:52:37,12,0,iPad,iOS,Safari,IN,0,0,0.167,1,5.26,5.58,0.614,0.0948,Low,Allow,0
L000317,U00600,2026-01-02 00:54:25,20,0,MacBook,MacOS,Firefox,DE,0,0,0.037,0,0.0,2.48,0.5,0.0647,Low,Allow,1
L000318,U00358,2026-01-02 00:54:35,17,0,Android-Tablet,Android,Chrome,IN,1,1,0.134,0,5.84,2.33,0.491,0.2712,Medium,OTP,0
L000319,U00494,2026-01-02 00:56:15,20,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.135,1,0.0,3.37,0.5,0.1028,Low,Allow,1
L000320,U00326,2026-01-02 00:56:29,12,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.008,0,0.0,0.67,0.5,0.0549,Low,Allow,1
L000321,U00458,2026-01-02 01:01:14,12,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.114,1,0.0,4.3,0.5,0.1341,Low,Allow,1
L000322,U00537,2026-01-02 01:08:16,17,0,Android-Tablet,Android,Firefox,IN,0,0,0.227,2,0.0,1.2,0.5,0.1568,Low,Allow,1
L000323,U00457,2026-01-02 01:12:57,2,0,Android-Tablet,Android,Chrome,IN,0,0,0.031,0,0.0,0.86,0.5,0.0923,Low,Allow,1
L000324,U00197,2026-01-02 01:15:07,11,0,iPad,iOS,Safari,IN,0,0,0.158,0,0.0,1.96,0.5,0.1084,Low,Allow,1
L000325,U00222,2026-01-02 01:18:18,11,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.017,1,0.0,1.58,0.5,0.0782,Low,Allow,1
L000326,U00385,2026-01-02 01:20:14,13,0,Windows-Laptop,Windows,Edge,IN,0,0,0.115,3,0.0,6.48,0.5,0.1925,Low,Allow,1
L000327,U00617,2026-01-02 01:22:06,18,0,Windows-Laptop,Windows,Firefox,FR,0,0,0.061,0,0.0,4.58,0.5,0.0684,Low,Allow,1
L000328,U00038,2026-01-02 01:25:28,10,0,Windows-Laptop,Windows,Firefox,IN,0,0,0.127,0,8.45,2.17,0.675,0.0653,Low,Allow,0
L000329,U00513,2026-01-02 01:26:00,11,0,iPad,iOS,Safari,IN,0,0,0.148,0,0.0,4.33,0.5,0.12,Low,Allow,1
L000330,U00159,2026-01-02 01:28:27,19,1,iPhone,iOS,Safari,IN,0,0,0.313,7,10.19,1.75,0.657,0.3648,Medium,OTP,0
L000331,U00215,2026-01-02 01:28:38,13,0,MacBook,MacOS,Safari,SG,0,0,0.189,0,0.0,2.7,0.5,0.0902,Low,Allow,1
L000332,U00569,2026-01-02 01:29:49,8,0,Android-Tablet,Android,Firefox,AU,0,0,0.129,0,0.0,1.67,0.5,0.0753,Low,Allow,1
L000333,U00340,2026-01-02 01:31:55,15,1,iPhone,iOS,Safari,IN,0,0,0.186,0,4.16,4.55,0.796,0.1755,Low,Allow,0
L000334,U00746,2026-01-02 01:32:36,9,0,iPhone,iOS,Chrome,JP,0,0,0.442,0,0.0,2.5,0.5,0.144,Low,Allow,1
L000335,U00551,2026-01-02 01:33:00,20,0,Android-Tablet,Android,Chrome,GB,0,0,0.193,0,0.0,1.74,0.5,0.0864,Low,Allow,1
L000336,U00533,2026-01-02 01:36:04,17,1,iPhone,iOS,Safari,IN,0,0,0.163,0,18.05,3.25,0.578,0.1815,Low,Allow,0
L000337,U00230,2026-01-02 01:37:44,19,0,MacBook,MacOS,Firefox,IN,0,0,0.073,0,0.0,1.21,0.5,0.0638,Low,Allow,1
L000338,U00605,2026-01-02 01:38:18,20,0,MacBook,MacOS,Safari,IN,0,0,0.113,0,0.0,3.56,0.5,0.1159,Low,Allow,1
L000339,U00020,2026-01-02 01:40:26,23,0,iPad,iOS,Safari,IN,0,0,0.136,2,0.0,2.47,0.5,0.1484,Low,Allow,1
L000340,U00053,2026-01-02 01:40:59,11,0,iPhone,iOS,Chrome,IN,0,0,0.05,1,0.0,1.75,0.5,0.0838,Low,Allow,1
L000341,U00556,2026-01-02 01:47:23,15,0,Android-Phone,Android,Chrome,AE,0,0,0.041,1,0.0,6.82,0.5,0.0902,Low,Allow,1
L000342,U00469,2026-01-02 01:49:06,11,0,MacBook,MacOS,Safari,IN,0,0,0.148,1,0.0,2.95,0.5,0.1221,Low,Allow,1
L000343,U00672,2026-01-02 01:51:39,7,0,MacBook,MacOS,Firefox,US,0,0,0.235,1,0.0,2.62,0.5,0.1265,Low,Allow,1
L000344,U00367,2026-01-02 01:51:48,10,0,MacBook,MacOS,Chrome,IN,0,0,0.091,0,0.0,1.17,0.5,0.0823,Low,Allow,1
L000345,U00775,2026-01-02 01:53:42,21,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.094,0,0.0,3.5,0.5,0.0905,Low,Allow,1
L000346,U00669,2026-01-02 02:00:49,12,0,Linux-Laptop,Linux,Chrome,DE,0,0,0.089,1,0.0,2.66,0.5,0.1263,Low,Allow,1
L000347,U00558,2026-01-02 02:00:57,12,0,Android-Phone,Android,Firefox,IN,0,0,0.148,1,0.0,2.15,0.5,0.108,Low,Allow,1
L000348,U00529,2026-01-02 02:04:51,23,0,iPad,iOS,Safari,IN,1,1,0.111,0,16.27,13.06,0.606,0.3318,Medium,OTP,0
